670	218	31	66.3
22386	26486	5	103.63
159	950	13	7.46
132	1326	14	8.04
181	33204	3	24.56
579	6035	16	131.26
103	125	2418	44.06
101	1296	174	138.07
604	307	14	20.41
375	10129	3	14.72
1117	127	28	28.32
14	1420	160	9.9
546	119	63	21.79
31508	105	4	8.48
19867	108	5	7.47
2081	1057	3	9.74
206	11079	3	11.15
16092	2684	3	31.01
449	2394	4	10.24
1688	5505	5	37.19
119	11959	5	8.66
549	1290	4	6.76
452	3053	3	7.55
580	211	17	14.75
4476	121	12	17.85
5538	21	5	7.67
993	630	4	7.57
101	6007	28	7.53
12	5635	30	6.98
16	12249	3	7.2
577	2076	4	10.53
4574	284	3	7
1090	3246	5	26.03
929	2095	4	14.46
6109	745	5	29.72
7227	144	4	7.49
103	6817	22	16.76
928	1443	3	6.83
1921	929	21	146.36
419	1770	4	7.26
7199	921	3	17.13
353	1824	7	17.42
455	1596	5	12.17
6685	1912	3	21.09
737	28203	4	46.42
13609	15822	3	42.77
2260	1367	3	11.71
125	1663	16	9.24
11181	205	3	10.72
215	139	112	78.8
217	907	13	15.03
631	1234	4	7.38
907	6373	3	16.36
181	156	62	10.4
340	2724	4	8.47
179	945	12	8.86
1067	4657	8	57.03
9166	121	5	7.24
182	1341	8	6.79
199	16171	3	13.6
184	2133	6	6.97
2571	4742	3	20.62
2290	258	6	11.32
339	612	8	6.78
105	20305	6	7.83
4780	109	20	11
367	5786	3	10.06
4850	2434	3	21.68
1361	244	15	36.29
999	7603	3	18.06
785	103	172	22.7
2692	13041	5	53.57
276	283	23	16.16
1845	766	3	7.18
1844	143	10	8.95
3861	14	55	8.27
13706	106	10	13.53
12686	108	8	8.95
3376	329	8	30.36
4649	361	4	14.59
4349	9535	3	29.61
15071	1094	6	60.49
3017	109	60	110.51
1997	111	33	14.82
3228	23097	4	53.58
1933	934	3	8.58
2275	10672	3	26.06
305	6176	3	9.1
3975	173	7	15.43
3857	7347	11	147.12
169	11118	3	8.38
589	2071	4	11.13
907	2917	4	16.48
243	7456	3	8.8
559	502	8	10.93
2599	498	3	6.97
112	10784	7	8.31
2850	524	3	7.71
3876	1	6	8.07
774	106	130	16.57
105	30352	4	8.48
1285	689	4	8.61
376	21466	3	22.15
3813	843	4	18.89
325	239	26	19.92
9011	7676	3	33.24
1344	1558	3	9.54
2278	386	5	12.64
4769	104	26	7.26
4088	6	4	39.04
2040	7390	3	22.3
3717	2383	3	18.23
1862	564	5	14.45
509	4355	4	16.32
